区分,一般名コード,一般名処方の標準的な記載,成分名,規格,一般名処方加算対象,例外コード,同一剤形・規格内の最低薬価,備考,薬価基準収載医薬品コード_例外コード,品名_例外コード,備考_例外コード
内用薬,1179028F2ZZZ,【般】ブロムペリドール錠３ｍｇ,ブロムペリドール,３ｍｇ１錠,"加算1,2",,9.1,該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,1179028F3ZZZ,【般】ブロムペリドール錠６ｍｇ,ブロムペリドール,６ｍｇ１錠,"加算1,2",,17.1,該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,1179032C1ZZZ,【般】スルトプリド塩酸塩細粒５０％,スルトプリド塩酸塩,５０％１ｇ,"加算1,2",,28.2,,,,
内用薬,1179032F1ZZZ,【般】スルトプリド塩酸塩錠５０ｍｇ,スルトプリド塩酸塩,５０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,1179032F2ZZZ,【般】スルトプリド塩酸塩錠１００ｍｇ,スルトプリド塩酸塩,１００ｍｇ１錠,"加算1,2",,7.4,,,,
内用薬,1179032F3ZZZ,【般】スルトプリド塩酸塩錠２００ｍｇ,スルトプリド塩酸塩,２００ｍｇ１錠,"加算1,2",,11.6,,,,
内用薬,1179034F1ZZZ,【般】セチプチリンマレイン酸塩錠１ｍｇ,セチプチリンマレイン酸塩,１ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,1179037F1ZZZ,【般】トラゾドン塩酸塩錠２５ｍｇ,トラゾドン塩酸塩,２５ｍｇ１錠,"加算1,2",,6.5,,,,
内用薬,1179037F2ZZZ,【般】トラゾドン塩酸塩錠５０ｍｇ,トラゾドン塩酸塩,５０ｍｇ１錠,"加算1,2",,11,,,,
内用薬,1179038C1ZZZ,【般】リスペリドン細粒１％,リスペリドン,１％１ｇ,"加算1,2",,61.5,,,,
内用薬,1179038F1ZZZ,【般】リスペリドン錠１ｍｇ,リスペリドン,１ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,1179038F2ZZZ,【般】リスペリドン錠２ｍｇ,リスペリドン,２ｍｇ１錠,"加算1,2",,12.2,,,,
内用薬,1179038F3ZZZ,【般】リスペリドン錠３ｍｇ,リスペリドン,３ｍｇ１錠,"加算1,2",,11.2,,,,
内用薬,1179038F4ZZZ,【般】リスペリドン錠０．５ｍｇ,リスペリドン,０．５ｍｇ１錠,加算1,,10.1,,,,
内用薬,1179038F5ZZZ,【般】リスペリドン口腔内崩壊錠１ｍｇ,リスペリドン,１ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,1179038F6ZZZ,【般】リスペリドン口腔内崩壊錠２ｍｇ,リスペリドン,２ｍｇ１錠,"加算1,2",,12.2,,,,
内用薬,1179038F7ZZZ,【般】リスペリドン口腔内崩壊錠０．５ｍｇ,リスペリドン,０．５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,1179038F8ZZZ,【般】リスペリドン口腔内崩壊錠３ｍｇ,リスペリドン,３ｍｇ１錠,加算1,,11.2,,,,
内用薬,1179038S1ZZZ,【般】リスペリドン経口液０．１％,リスペリドン,０．１％１ｍＬ,"加算1,2",,30.1,,,,
内用薬,1179038S2ZZZ,【般】リスペリドン経口液０．１％０．５ｍＬ,リスペリドン,０．１％０．５ｍＬ１包,加算1,,20.5,,,,
内用薬,1179038S3ZZZ,【般】リスペリドン経口液０．１％１ｍＬ,リスペリドン,０．１％１ｍＬ１包,加算1,,45.6,,,,
内用薬,1179038S4ZZZ,【般】リスペリドン経口液０．１％２ｍＬ,リスペリドン,０．１％２ｍＬ１包,加算1,,56.1,,,,
内用薬,1179038S5ZZZ,【般】リスペリドン経口液０．１％３ｍＬ,リスペリドン,０．１％３ｍＬ１包,加算1,,79.8,,,,
内用薬,1179039F1ZZZ,【般】フルボキサミンマレイン酸塩錠２５ｍｇ,フルボキサミンマレイン酸塩,２５ｍｇ１錠,"加算1,2",,12.2,,,,
内用薬,1179039F2ZZZ,【般】フルボキサミンマレイン酸塩錠５０ｍｇ,フルボキサミンマレイン酸塩,５０ｍｇ１錠,"加算1,2",,21.1,,,,
内用薬,1179039F3ZZZ,【般】フルボキサミンマレイン酸塩錠７５ｍｇ,フルボキサミンマレイン酸塩,７５ｍｇ１錠,"加算1,2",,29.2,,,,
内用薬,1179040F1ZZZ,【般】ミルナシプラン塩酸塩錠１５ｍｇ,ミルナシプラン塩酸塩,１５ｍｇ１錠,"加算1,2",,10.7,,,,
内用薬,1179040F2ZZZ,【般】ミルナシプラン塩酸塩錠２５ｍｇ,ミルナシプラン塩酸塩,２５ｍｇ１錠,"加算1,2",,12,,,,
内用薬,1179040F3ZZZ,【般】ミルナシプラン塩酸塩錠１２．５ｍｇ,ミルナシプラン塩酸塩,１２．５ｍｇ１錠,"加算1,2",,9.9,,,,
内用薬,1179040F4ZZZ,【般】ミルナシプラン塩酸塩錠５０ｍｇ,ミルナシプラン塩酸塩,５０ｍｇ１錠,"加算1,2",,24.4,,,,
内用薬,1179041F1ZZZ,【般】パロキセチン錠１０ｍｇ,パロキセチン塩酸塩水和物,１０ｍｇ１錠,"加算1,2",,22.4,,,,
内用薬,1179041F2ZZZ,【般】パロキセチン錠２０ｍｇ,パロキセチン塩酸塩水和物,２０ｍｇ１錠,"加算1,2",,37.1,,,,
内用薬,1179041F3ZZZ,【般】パロキセチン錠５ｍｇ,パロキセチン塩酸塩水和物,５ｍｇ１錠,"加算1,2",,10.8,,,,
内用薬,1179041F4ZZZ,【般】パロキセチン口腔内崩壊錠１０ｍｇ,パロキセチン塩酸塩水和物,１０ｍｇ１錠,加算1,,22.4,,,,
内用薬,1179041F5ZZZ,【般】パロキセチン口腔内崩壊錠２０ｍｇ,パロキセチン塩酸塩水和物,２０ｍｇ１錠,加算1,,37.1,,,,
内用薬,1179041F6ZZZ,【般】パロキセチン口腔内崩壊錠５ｍｇ,パロキセチン塩酸塩水和物,５ｍｇ１錠,加算1,,10.8,,,,
内用薬,1179042C1ZZZ,【般】クエチアピン細粒５０％,クエチアピンフマル酸塩,５０％１ｇ,"加算1,2",,189.7,,,,
内用薬,1179042C2ZZZ,【般】クエチアピン細粒１０％,クエチアピンフマル酸塩,１０％１ｇ,加算1,,50.1,,,,
内用薬,1179042F1ZZZ,【般】クエチアピン錠２５ｍｇ,クエチアピンフマル酸塩,２５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,1179042F2ZZZ,【般】クエチアピン錠１００ｍｇ,クエチアピンフマル酸塩,１００ｍｇ１錠,"加算1,2",,30.5,,,,
内用薬,1179042F3ZZZ,【般】クエチアピン錠２００ｍｇ,クエチアピンフマル酸塩,２００ｍｇ１錠,"加算1,2",,51.1,,,,
内用薬,1179042F4ZZZ,【般】クエチアピン錠１２．５ｍｇ,クエチアピンフマル酸塩,１２．５ｍｇ１錠,加算1,,10.1,,,,
内用薬,1179042F5ZZZ,【般】クエチアピン錠５０ｍｇ,クエチアピンフマル酸塩,５０ｍｇ１錠,加算1,,20.1,,,,
内用薬,1179043F1ZZZ,【般】ペロスピロン塩酸塩錠４ｍｇ,ペロスピロン塩酸塩水和物,４ｍｇ１錠,"加算1,2",,8.5,,,,
内用薬,1179043F2ZZZ,【般】ペロスピロン塩酸塩錠８ｍｇ,ペロスピロン塩酸塩水和物,８ｍｇ１錠,"加算1,2",,15.9,,,,
内用薬,1179043F3ZZZ,【般】ペロスピロン塩酸塩錠１６ｍｇ,ペロスピロン塩酸塩水和物,１６ｍｇ１錠,"加算1,2",,28.2,,,,
内用薬,1179044C1ZZZ,【般】オランザピン細粒１％,オランザピン,１％１ｇ,"加算1,2",,72,,,,
内用薬,1179044F1ZZZ,【般】オランザピン錠２．５ｍｇ,オランザピン,２．５ｍｇ１錠,"加算1,2",,19.3,,,,
内用薬,1179044F2ZZZ,【般】オランザピン錠５ｍｇ,オランザピン,５ｍｇ１錠,"加算1,2",,35.4,,,,
内用薬,1179044F3ZZZ,【般】オランザピン錠１０ｍｇ,オランザピン,１０ｍｇ１錠,"加算1,2",,68.5,,,,
内用薬,1179044F4ZZZ,【般】オランザピン口腔内崩壊錠５ｍｇ,オランザピン,５ｍｇ１錠,"加算1,2",,35.4,,,,
内用薬,1179044F5ZZZ,【般】オランザピン口腔内崩壊錠１０ｍｇ,オランザピン,１０ｍｇ１錠,"加算1,2",,68.5,,,,
内用薬,1179044F6ZZZ,【般】オランザピン口腔内崩壊錠２．５ｍｇ,オランザピン,２．５ｍｇ１錠,"加算1,2",,19.3,,,,
内用薬,1179044F7ZZZ,【般】オランザピン錠１．２５ｍｇ,オランザピン,１．２５ｍｇ１錠,加算1,,11,,,,
内用薬,1179044F8ZZZ,【般】オランザピン錠２０ｍｇ,オランザピン,２０ｍｇ１錠,加算1,,91.2,,,,
内用薬,1179044F9ZZZ,【般】オランザピン口腔内崩壊錠１．２５ｍｇ,オランザピン,１．２５ｍｇ１錠,加算1,,11,,,,
内用薬,1179045B1ZZZ,【般】アリピプラゾール散１％,アリピプラゾール,１％１ｇ,"加算1,2",,33.5,,,,
内用薬,1179045C1ZZZ,【般】アリピプラゾール細粒１％,アリピプラゾール,１％１ｇ,加算1,,33.5,,,,
内用薬,1179045F1ZZZ,【般】アリピプラゾール錠３ｍｇ,アリピプラゾール,３ｍｇ１錠,"加算1,2",,13.1,,,,
内用薬,1179045F2ZZZ,【般】アリピプラゾール錠６ｍｇ,アリピプラゾール,６ｍｇ１錠,"加算1,2",,24.1,,,,
内用薬,1179045F3ZZZ,【般】アリピプラゾール錠１２ｍｇ,アリピプラゾール,１２ｍｇ１錠,"加算1,2",,44.5,,,,
内用薬,1179045F4ZZZ,【般】アリピプラゾール口腔内崩壊錠３ｍｇ,アリピプラゾール,３ｍｇ１錠,"加算1,2",,13.1,,,,
内用薬,1179045F5ZZZ,【般】アリピプラゾール口腔内崩壊錠６ｍｇ,アリピプラゾール,６ｍｇ１錠,"加算1,2",,24.1,,,,
内用薬,1179045F6ZZZ,【般】アリピプラゾール口腔内崩壊錠１２ｍｇ,アリピプラゾール,１２ｍｇ１錠,"加算1,2",,44.5,,,,
内用薬,1179045F7ZZZ,【般】アリピプラゾール口腔内崩壊錠２４ｍｇ,アリピプラゾール,２４ｍｇ１錠,"加算1,2",,89,,,,
内用薬,1179045F9ZZZ,【般】アリピプラゾール錠２４ｍｇ,アリピプラゾール,２４ｍｇ１錠,加算1,,89,,,,
内用薬,1179045S2ZZZ,【般】アリピプラゾール経口液０．１％３ｍＬ,アリピプラゾール,０．１％３ｍＬ１包,加算1,,61.5,,,,
内用薬,1179045S3ZZZ,【般】アリピプラゾール経口液０．１％６ｍＬ,アリピプラゾール,０．１％６ｍＬ１包,加算1,,115.7,,,,
内用薬,1179045S4ZZZ,【般】アリピプラゾール経口液０．１％１２ｍＬ,アリピプラゾール,０．１％１２ｍＬ１包,加算1,,238.5,,,,
内用薬,1179046F1ZZZ,【般】セルトラリン錠２５ｍｇ,セルトラリン塩酸塩,２５ｍｇ１錠,"加算1,2",,18.9,,,,
内用薬,1179046F2ZZZ,【般】セルトラリン錠５０ｍｇ,セルトラリン塩酸塩,５０ｍｇ１錠,"加算1,2",,31.6,,,,
内用薬,1179046F3ZZZ,【般】セルトラリン錠１００ｍｇ,セルトラリン塩酸塩,１００ｍｇ１錠,"加算1,2",,48.5,,,,
内用薬,1179046F4ZZZ,【般】セルトラリン口腔内崩壊錠２５ｍｇ,セルトラリン塩酸塩,２５ｍｇ１錠,"加算1,2",,18.9,,,,
内用薬,1179046F5ZZZ,【般】セルトラリン口腔内崩壊錠５０ｍｇ,セルトラリン塩酸塩,５０ｍｇ１錠,"加算1,2",,31.6,,,,
内用薬,1179046F6ZZZ,【般】セルトラリン口腔内崩壊錠１００ｍｇ,セルトラリン塩酸塩,１００ｍｇ１錠,"加算1,2",,48.5,,,,
内用薬,1179048B1ZZZ,【般】ブロナンセリン散２％,ブロナンセリン,２％１ｇ,"加算1,2",,249,,,,
内用薬,1179048F1ZZZ,【般】ブロナンセリン錠２ｍｇ,ブロナンセリン,２ｍｇ１錠,"加算1,2",,25.8,,,,
内用薬,1179048F2ZZZ,【般】ブロナンセリン錠４ｍｇ,ブロナンセリン,４ｍｇ１錠,"加算1,2",,48.1,,,,
内用薬,1179048F3ZZZ,【般】ブロナンセリン錠８ｍｇ,ブロナンセリン,８ｍｇ１錠,"加算1,2",,89.9,,,,
内用薬,1179050F1ZZZ,【般】アトモキセチン錠５ｍｇ,アトモキセチン塩酸塩,５ｍｇ１錠,加算1,,94.2,,,,
内用薬,1179050F2ZZZ,【般】アトモキセチン錠１０ｍｇ,アトモキセチン塩酸塩,１０ｍｇ１錠,加算1,,112.3,,,,
内用薬,1179050F3ZZZ,【般】アトモキセチン錠２５ｍｇ,アトモキセチン塩酸塩,２５ｍｇ１錠,加算1,,141.6,,,,
内用薬,1179050F4ZZZ,【般】アトモキセチン錠４０ｍｇ,アトモキセチン塩酸塩,４０ｍｇ１錠,加算1,,159.5,,,,
内用薬,1179050M1ZZZ,【般】アトモキセチンカプセル５ｍｇ,アトモキセチン塩酸塩,５ｍｇ１カプセル,"加算1,2",,94.2,,,,
内用薬,1179050M2ZZZ,【般】アトモキセチンカプセル１０ｍｇ,アトモキセチン塩酸塩,１０ｍｇ１カプセル,"加算1,2",,112.3,,,,
内用薬,1179050M3ZZZ,【般】アトモキセチンカプセル２５ｍｇ,アトモキセチン塩酸塩,２５ｍｇ１カプセル,"加算1,2",,141.6,,,,
内用薬,1179050M4ZZZ,【般】アトモキセチンカプセル４０ｍｇ,アトモキセチン塩酸塩,４０ｍｇ１カプセル,"加算1,2",,159.5,,,,
内用薬,1179050S1ZZZ,【般】アトモキセチン経口液０．４％,アトモキセチン塩酸塩,０．４％１ｍＬ,"加算1,2",,70.7,,,,
内用薬,1179051F1ZZZ,【般】ミルタザピン錠１５ｍｇ,ミルタザピン,１５ｍｇ１錠,"加算1,2",,43.7,先発品はリフレックス錠１５ｍｇ／レメロン錠１５ｍｇ,,,
内用薬,1179051F2ZZZ,【般】ミルタザピン錠３０ｍｇ,ミルタザピン,３０ｍｇ１錠,"加算1,2",,72.3,先発品はリフレックス錠３０ｍｇ／レメロン錠３０ｍｇ,,,
内用薬,1179051F3ZZZ,【般】ミルタザピン口腔内崩壊錠１５ｍｇ,ミルタザピン,１５ｍｇ１錠,加算1,,43.7,,,,
内用薬,1179051F4ZZZ,【般】ミルタザピン口腔内崩壊錠３０ｍｇ,ミルタザピン,３０ｍｇ１錠,加算1,,72.3,,,,
内用薬,1180107D1ZZZ,【般】プロメタジン１．３５％等配合非ピリン系感冒剤,非ピリン系感冒剤,１ｇ,"加算1,2",,6.3,準先発品はＰＬ配合顆粒,,,
内用薬,1180109F1ZZZ,【般】プロメタジン６．７５ｍｇ等配合非ピリン系感冒剤,非ピリン系感冒剤,１錠,加算1,,4.7,,,,
内用薬,1190004C1ZZZ,【般】チアプリド塩酸塩細粒１０％,チアプリド塩酸塩,１０％１ｇ,"加算1,2",,14.3,,,,
内用薬,1190004F1ZZZ,【般】チアプリド塩酸塩錠２５ｍｇ,チアプリド塩酸塩,２５ｍｇ１錠,"加算1,2",,7.9,,,,
内用薬,1190004F2ZZZ,【般】チアプリド塩酸塩錠５０ｍｇ,チアプリド塩酸塩,５０ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,1190010F1ZZZ,【般】テルグリド錠０．５ｍｇ,テルグリド,０．５ｍｇ１錠,"加算1,2",,79.7,,,,
内用薬,1190011F1ZZZ,【般】リルゾール錠５０ｍｇ,リルゾール,５０ｍｇ１錠,"加算1,2",,678.8,,,,
内用薬,1190012C1ZZZ,【般】ドネペジル塩酸塩細粒０．５％,ドネペジル塩酸塩,０．５％１ｇ,"加算1,2",,86,,,,
内用薬,1190012F1ZZZ,【般】ドネペジル塩酸塩錠３ｍｇ,ドネペジル塩酸塩,３ｍｇ１錠,"加算1,2",,38.1,,,,
内用薬,1190012F2ZZZ,【般】ドネペジル塩酸塩錠５ｍｇ,ドネペジル塩酸塩,５ｍｇ１錠,"加算1,2",,55.3,,,,
内用薬,1190012F3ZZZ,【般】ドネペジル塩酸塩口腔内崩壊錠３ｍｇ,ドネペジル塩酸塩,３ｍｇ１錠,"加算1,2",,38.1,,,,
内用薬,1190012F4ZZZ,【般】ドネペジル塩酸塩口腔内崩壊錠５ｍｇ,ドネペジル塩酸塩,５ｍｇ１錠,"加算1,2",,55.3,,,,
内用薬,1190012F5ZZZ,【般】ドネペジル塩酸塩錠１０ｍｇ,ドネペジル塩酸塩,１０ｍｇ１錠,"加算1,2",,101.9,,,,
内用薬,1190012F6ZZZ,【般】ドネペジル塩酸塩口腔内崩壊錠１０ｍｇ,ドネペジル塩酸塩,１０ｍｇ１錠,"加算1,2",,101.9,,,,
内用薬,1190012Q1ZZZ,【般】ドネペジル塩酸塩経口ゼリー３ｍｇ,ドネペジル塩酸塩,３ｍｇ１個,"加算1,2",,58.1,,,,
内用薬,1190012Q2ZZZ,【般】ドネペジル塩酸塩経口ゼリー５ｍｇ,ドネペジル塩酸塩,５ｍｇ１個,"加算1,2",,171,,,,
内用薬,1190012Q3ZZZ,【般】ドネペジル塩酸塩経口ゼリー１０ｍｇ,ドネペジル塩酸塩,１０ｍｇ１個,"加算1,2",,187.4,,,,
内用薬,1190012S1ZZZ,【般】ドネペジル塩酸塩経口液３ｍｇ１．５ｍＬ,ドネペジル塩酸塩,３ｍｇ１．５ｍＬ１包,加算1,,58.1,,,,
内用薬,1190012S2ZZZ,【般】ドネペジル塩酸塩経口液５ｍｇ２．５ｍＬ,ドネペジル塩酸塩,５ｍｇ２．５ｍＬ１包,加算1,,171,,,,
内用薬,1190012S3ZZZ,【般】ドネペジル塩酸塩経口液１０ｍｇ５ｍＬ,ドネペジル塩酸塩,１０ｍｇ５ｍＬ１包,加算1,,187.4,,,,
内用薬,1190014F1ZZZ,【般】タルチレリン錠５ｍｇ,タルチレリン水和物,５ｍｇ１錠,"加算1,2",,429.2,,,,
内用薬,1190014F2ZZZ,【般】タルチレリン口腔内崩壊錠５ｍｇ,タルチレリン水和物,５ｍｇ１錠,"加算1,2",,429.2,,,,
内用薬,1190015F1ZZZ,【般】ナルフラフィン塩酸塩口腔内崩壊錠２．５μｇ,ナルフラフィン塩酸塩,２．５μｇ１錠,"加算1,2",,326,,,,
内用薬,1190015M1ZZZ,【般】ナルフラフィン塩酸塩カプセル２．５μｇ,ナルフラフィン塩酸塩,２．５μｇ１カプセル,"加算1,2",,326,,,,
内用薬,1219003D1ZZZ,【般】ピペリジノアセチルアミノ安息香酸エチル顆粒２０％,ピペリジノアセチルアミノ安息香酸エチル,２０％１ｇ,加算1,,6.3,,,,
内用薬,1219003F1ZZZ,【般】ピペリジノアセチルアミノ安息香酸エチル錠１００ｍｇ,ピペリジノアセチルアミノ安息香酸エチル,１００ｍｇ１錠,加算1,,5.7,,,,
内用薬,1225001F1ZZZ,【般】クロルフェネシンカルバミン酸エステル錠１２５ｍｇ,クロルフェネシンカルバミン酸エステル,１２５ｍｇ１錠,"加算1,2",,6.3,,,,
内用薬,1225001F2ZZZ,【般】クロルフェネシンカルバミン酸エステル錠２５０ｍｇ,クロルフェネシンカルバミン酸エステル,２５０ｍｇ１錠,"加算1,2",,6.3,,,,
内用薬,1231009F1ZZZ,【般】メペンゾラート臭化物錠７．５ｍｇ,メペンゾラート臭化物,７．５ｍｇ１錠,加算1,,5.7,,,,
内用薬,1231013D1ZZZ,【般】チキジウム臭化物顆粒２％,チキジウム臭化物,２％１ｇ,加算1,,10.3,,,,
内用薬,1231013M1ZZZ,【般】チキジウム臭化物カプセル５ｍｇ,チキジウム臭化物,５ｍｇ１カプセル,"加算1,2",,5.9,,,,
内用薬,1231013M2ZZZ,【般】チキジウム臭化物カプセル１０ｍｇ,チキジウム臭化物,１０ｍｇ１カプセル,"加算1,2",,5.9,,,,
内用薬,1242002F1ZZZ,【般】ブチルスコポラミン臭化物錠１０ｍｇ,ブチルスコポラミン臭化物,１０ｍｇ１錠,"加算1,2",,5.5,,,,
内用薬,1249004F1ZZZ,【般】ピペリドレート塩酸塩錠５０ｍｇ,ピペリドレート塩酸塩,５０ｍｇ１錠,"加算1,2",,6.2,,,,
内用薬,1249005F1ZZZ,【般】チメピジウム臭化物錠３０ｍｇ,チメピジウム臭化物水和物,３０ｍｇ１錠,加算1,,5.7,,,,
内用薬,1249005M1ZZZ,【般】チメピジウム臭化物カプセル３０ｍｇ,チメピジウム臭化物水和物,３０ｍｇ１カプセル,"加算1,2",,5.7,,,,
内用薬,1249008F1ZZZ,【般】アフロクアロン錠２０ｍｇ,アフロクアロン,２０ｍｇ１錠,"加算1,2",,7,,,,
内用薬,1249009F1ZZZ,【般】エペリゾン塩酸塩錠５０ｍｇ,エペリゾン塩酸塩,５０ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,1249010D1ZZZ,【般】チザニジン顆粒０．２％,チザニジン塩酸塩,０．２％１ｇ,"加算1,2",,11.4,,,,
内用薬,1249010F1ZZZ,【般】チザニジン錠１ｍｇ,チザニジン塩酸塩,１ｍｇ１錠,"加算1,2",,5.9,,,,
