区分,一般名コード,一般名処方の標準的な記載,成分名,規格,一般名処方加算対象,例外コード,同一剤形・規格内の最低薬価,備考,薬価基準収載医薬品コード_例外コード,品名_例外コード,備考_例外コード
削除リスト,2521701H1ZZZ,【般】クロラムフェニコール腟錠１００ｍｇ,クロラムフェニコール,１００ｍｇ１錠,,,,,,,
削除リスト,2529701H1ZZZ,【般】エストリオール腟錠０．５ｍｇ,エストリオール,０．５ｍｇ１錠,,,,,,,
削除リスト,2529704J1ZZZ,【般】ミコナゾール硝酸塩腟用坐剤１００ｍｇ,ミコナゾール硝酸塩,１００ｍｇ１個,,,,,,,
削除リスト,2559001M1ZZZ,【般】トリベノシドカプセル２００ｍｇ,トリベノシド,２００ｍｇ１カプセル,,,,,,,
削除リスト,2590002F1ZZZ,【般】フラボキサート塩酸塩錠２００ｍｇ,フラボキサート塩酸塩,２００ｍｇ１錠,,,,,,,
削除リスト,2612704Q1ZZZ,【般】希ヨードチンキ外用液,希ヨードチンキ,１０ｍＬ,,,,,,,
削除リスト,2612705X1ZZZ,【般】ヨードチンキ外用液,ヨードチンキ,１０ｍＬ,,,,,,,
削除リスト,2615701Q1ZZZ,【般】イソプロパノール外用液５０％,イソプロパノール,５０％１０ｍＬ,,,,,,,
削除リスト,2615701Q2ZZZ,【般】イソプロパノール外用液７０％,イソプロパノール,７０％１０ｍＬ,,,,,,,
削除リスト,2619702Q8ZZZ,【般】クロルヘキシジングルコン酸塩外用液０．０２％,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,,,,,
削除リスト,2634710M1ZZZ,【般】ゲンタマイシン硫酸塩軟膏０．１％,ゲンタマイシン硫酸塩,１ｍｇ１ｇ,,,,,,,
削除リスト,2646700M1ZZZ,【般】ジフルコルトロン吉草酸エステル軟膏０．１％,ジフルコルトロン吉草酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646700N1ZZZ,【般】ジフルコルトロン吉草酸エステルクリーム０．１％,ジフルコルトロン吉草酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646712N1ZZZ,【般】プレドニゾロンクリーム０．５％,プレドニゾロン,０．５％１ｇ,,,,,,,
削除リスト,2646717M1ZZZ,【般】ヒドロコルチゾン酪酸エステル軟膏０．１％,ヒドロコルチゾン酪酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646720Q1ZZZ,【般】プレドニゾロン吉草酸エステル酢酸エステル外用液０．３％,プレドニゾロン吉草酸エステル酢酸エステル,０．３％１ｇ,,,,,,,
削除リスト,2646721M1ZZZ,【般】酪酸プロピオン酸ヒドロコルチゾン軟膏０．１％,酪酸プロピオン酸ヒドロコルチゾン,０．１％１ｇ,,,,,,,
削除リスト,2646721N1ZZZ,【般】酪酸プロピオン酸ヒドロコルチゾンクリーム０．１％,酪酸プロピオン酸ヒドロコルチゾン,０．１％１ｇ,,,,,,,
削除リスト,2646721Q1ZZZ,【般】酪酸プロピオン酸ヒドロコルチゾン外用液０．１％,酪酸プロピオン酸ヒドロコルチゾン,０．１％１ｍＬ,,,,,,,
削除リスト,2646722N1ZZZ,【般】クロベタゾン酪酸エステルクリーム０．０５％,クロベタゾン酪酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646722Q1ZZZ,【般】クロベタゾン酪酸エステル外用液０．０５％,クロベタゾン酪酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646723M1ZZZ,【般】ジフロラゾン酢酸エステル軟膏０．０５％,ジフロラゾン酢酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646723N1ZZZ,【般】ジフロラゾン酢酸エステルクリーム０．０５％,ジフロラゾン酢酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646725M1ZZZ,【般】ジフルプレドナート軟膏０．０５％,ジフルプレドナート,０．０５％１ｇ,,,,,,,
削除リスト,2646725N1ZZZ,【般】ジフルプレドナートクリーム０．０５％,ジフルプレドナート,０．０５％１ｇ,,,,,,,
削除リスト,2646725Q1ZZZ,【般】ジフルプレドナート外用液０．０５％,ジフルプレドナート,０．０５％１ｇ,,,,,,,
削除リスト,2646727M1ZZZ,【般】アルクロメタゾンプロピオン酸エステル軟膏０．１％,アルクロメタゾンプロピオン酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646729M1ZZZ,【般】デプロドンプロピオン酸エステル軟膏０．３％,デプロドンプロピオン酸エステル,０．３％１ｇ,,,,,,,
削除リスト,2646729N1ZZZ,【般】デプロドンプロピオン酸エステルクリーム０．３％,デプロドンプロピオン酸エステル,０．３％１ｇ,,,,,,,
削除リスト,2646730M1ZZZ,【般】ベタメタゾン酪酸プロピオン酸エステル軟膏０．０５％,ベタメタゾン酪酸エステルプロピオン酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646730N1ZZZ,【般】ベタメタゾン酪酸プロピオン酸エステルクリーム０．０５％,ベタメタゾン酪酸エステルプロピオン酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646730Q1ZZZ,【般】ベタメタゾン酪酸プロピオン酸エステル外用液０．０５％,ベタメタゾン酪酸エステルプロピオン酸エステル,０．０５％１ｇ,,,,,,,
削除リスト,2646731M1ZZZ,【般】モメタゾンフランカルボン酸エステル軟膏０．１％,モメタゾンフランカルボン酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646731N1ZZZ,【般】モメタゾンフランカルボン酸エステルクリーム０．１％,モメタゾンフランカルボン酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2646731Q1ZZZ,【般】モメタゾンフランカルボン酸エステル外用液０．１％,モメタゾンフランカルボン酸エステル,０．１％１ｇ,,,,,,,
削除リスト,2647707M1ZZZ,【般】フルオシノロンアセトニド・フラジオマイシン配合軟膏,フルオシノロンアセトニド・フラジオマイシン硫酸塩,１ｇ,,,,,,,
削除リスト,2647709M1ZZZ,【般】ベタメタゾン・ゲンタマイシン配合軟膏,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,,,,,,,
削除リスト,2647709N1ZZZ,【般】ベタメタゾン・ゲンタマイシン配合クリーム,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｇ,,,,,,,
削除リスト,2647709Q1ZZZ,【般】ベタメタゾン・ゲンタマイシン配合外用液,ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩,１ｍＬ,,,,,,,
削除リスト,2649716M1ZZZ,【般】ジメチルイソプロピルアズレン軟膏０．０３３％,ジメチルイソプロピルアズレン,０．０３３％１０ｇ,,,,,,,
削除リスト,2649719M1ZZZ,【般】インドメタシン軟膏１％,インドメタシン,１％１ｇ,,,,,,,
削除リスト,2649719N1ZZZ,【般】インドメタシンクリーム１％,インドメタシン,１％１ｇ,,,,,,,
削除リスト,2649719Q2ZZZ,【般】インドメタシン外用液１％,インドメタシン,１％１ｍＬ,,,,,,,
削除リスト,2649719S2ZZZ,【般】インドメタシンテープ３５ｍｇ（７×１０ｃｍ非温感）,インドメタシン,７ｃｍ×１０ｃｍ１枚,,,,,,,
削除リスト,2649726M1ZZZ,【般】ベンダザック軟膏３％,ベンダザック,３％１ｇ,,,,,,,
削除リスト,2649729S4ZZZ,【般】ケトプロフェンパップ６０ｍｇ（２０×１４ｃｍ非温感）,ケトプロフェン,２０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2649731M1ZZZ,【般】フェルビナク軟膏３％,フェルビナク,３％１ｇ,,,,,,,
削除リスト,2649734S2ZZZ,【般】ジクロフェナクＮａテープ３０ｍｇ（１０×１４ｃｍ非温感）,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2649734S4ZZZ,【般】ジクロフェナクＮａパップ１４０ｍｇ（１０×１４ｃｍ非温感）,ジクロフェナクナトリウム,１０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2649735S1ZZZ,【般】ロキソプロフェンＮａパップ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2649735SAZZZ,【般】ロキソプロフェンＮａテープ５０ｍｇ（７×１０ｃｍ非温感）,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,,,,,,,
削除リスト,2649735SBZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ非温）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2649735SCZZZ,【般】ロキソプロフェンＮａテープ５０ｍｇ（７×１０ｃｍ温感）,ロキソプロフェンナトリウム水和物,７ｃｍ×１０ｃｍ１枚,,,,,,,
削除リスト,2649735SDZZZ,【般】ロキソプロフェンＮａテープ１００ｍｇ（１０×１４ｃｍ温感）,ロキソプロフェンナトリウム水和物,１０ｃｍ×１４ｃｍ１枚,,,,,,,
削除リスト,2655702N1ZZZ,【般】ミコナゾール硝酸塩クリーム１％,ミコナゾール硝酸塩,１％１ｇ,,,,,,,
削除リスト,2655710M1ZZZ,【般】ラノコナゾール軟膏１％,ラノコナゾール,１％１ｇ,,,,,,,
削除リスト,2655710N1ZZZ,【般】ラノコナゾールクリーム１％,ラノコナゾール,１％１ｇ,,,,,,,
削除リスト,2655710Q1ZZZ,【般】ラノコナゾール外用液１％,ラノコナゾール,１％１ｍＬ,,,,,,,
削除リスト,2659708R1ZZZ,【般】ブテナフィン塩酸塩スプレー１％,ブテナフィン塩酸塩,１％１ｍＬ,,,,,,,
削除リスト,2669701M1ZZZ,【般】尿素軟膏１０％,尿素,１０％１ｇ,,,,,,,
削除リスト,2669701M2ZZZ,【般】尿素軟膏２０％,尿素,２０％１ｇ,,,,,,,
削除リスト,2691700M1ZZZ,【般】タカルシトール軟膏０．０００２％,タカルシトール水和物,０．０００２％１ｇ,,,,,,,
削除リスト,2691700N1ZZZ,【般】タカルシトールクリーム０．０００２％,タカルシトール水和物,０．０００２％１ｇ,,,,,,,
削除リスト,3133001C3ZZZ,【般】パンテチン細粒５０％,パンテチン,５０％１ｇ,,,,,,,
削除リスト,3136001M2ZZZ,【般】コバマミドカプセル０．５ｍｇ,コバマミド,０．５ｍｇ１カプセル,,,,,,,
削除リスト,3179109M1ZZZ,【般】ベンフォチアミン２５ｍｇ（Ｂ１）・Ｂ６・Ｂ１２配合カプセル,ベンフォチアミン・Ｂ６・Ｂ１２配合剤,１カプセル,,,,,,,
削除リスト,3222013D1ZZZ,【般】クエン酸第一鉄ナトリウム顆粒８．３％（鉄として）,クエン酸第一鉄ナトリウム,１ｇ,,,,,,,
削除リスト,3229005F1ZZZ,【般】Ｌ－アスパラギン酸Ｋ錠３００ｍｇ,Ｌ－アスパラギン酸カリウム,３００ｍｇ１錠,,,,,,,
削除リスト,3253003D1ZZZ,【般】イソロイシン・ロイシン・バリン配合顆粒４．７４ｇ,イソロイシン・ロイシン・バリン,４．７４ｇ１包,,,,,,,
削除リスト,3323001C1ZZZ,【般】トロンビン細粒１０，０００単位,トロンビン,１０，０００単位１ｇ１包,,,,,,,
削除リスト,3323001C3ZZZ,【般】トロンビン細粒５，０００単位,トロンビン,５，０００単位０．５ｇ１包,,,,,,,
削除リスト,3327002B1ZZZ,【般】トラネキサム酸散５０％,トラネキサム酸,５０％１ｇ,,,,,,,
削除リスト,3332001D1ZZZ,【般】ワルファリンＫ顆粒０．２％,ワルファリンカリウム,０．２％１ｇ,,,,,,,
削除リスト,3399001C1ZZZ,【般】チクロピジン塩酸塩細粒１０％,チクロピジン塩酸塩,１０％１ｇ,,,,,,,
削除リスト,3399101F1ZZZ,【般】クロピドグレル・アスピリン配合錠,クロピドグレル硫酸塩・アスピリン,１錠,,,,,,,
削除リスト,3943001F2ZZZ,【般】アロプリノール錠５０ｍｇ,アロプリノール,５０ｍｇ１錠,,,,,,,
削除リスト,3961008F1ZZZ,【般】グリメピリド錠１ｍｇ,グリメピリド,１ｍｇ１錠,,,,,,,
削除リスト,3961008F4ZZZ,【般】グリメピリド口腔内崩壊錠１ｍｇ,グリメピリド,１ｍｇ１錠,,,,,,,
削除リスト,3962002F2ZZZ,【般】メトホルミン塩酸塩錠２５０ｍｇ：ＭＴ,メトホルミン塩酸塩,２５０ｍｇ１錠,,,,,,,
削除リスト,3962002F3ZZZ,【般】メトホルミン塩酸塩錠５００ｍｇ：ＭＴ,メトホルミン塩酸塩,５００ｍｇ１錠,,,,,,,
削除リスト,3969006F1ZZZ,【般】ナテグリニド錠３０ｍｇ,ナテグリニド,３０ｍｇ１錠,,,,,,,
削除リスト,3992001F1ZZZ,【般】ＡＴＰ錠２０ｍｇ,アデノシン三リン酸二ナトリウム水和物,２０ｍｇ１錠,,,,,,,
削除リスト,3999001Q2ZZZ,【般】ラクツロースシロップ６５％,ラクツロース,６５％１ｍＬ,,,,,,,
削除リスト,3999002F1ZZZ,【般】ミゾリビン錠２５ｍｇ,ミゾリビン,２５ｍｇ１錠,,,,,,,
削除リスト,3999002F2ZZZ,【般】ミゾリビン錠５０ｍｇ,ミゾリビン,５０ｍｇ１錠,,,,,,,
削除リスト,3999002F3ZZZ,【般】ミゾリビン口腔内崩壊錠２５ｍｇ,ミゾリビン,２５ｍｇ１錠,,,,,,,
削除リスト,3999002F4ZZZ,【般】ミゾリビン口腔内崩壊錠５０ｍｇ,ミゾリビン,５０ｍｇ１錠,,,,,,,
削除リスト,3999017M1ZZZ,【般】ミコフェノール酸モフェチルカプセル２５０ｍｇ,ミコフェノール酸　モフェチル,２５０ｍｇ１カプセル,,,,,,,
削除リスト,4219003M1ZZZ,【般】エストラムスチンリン酸エステルＮａカプセル１５６．７ｍｇ,エストラムスチンリン酸エステルナトリウム水和物,１５６．７ｍｇ１カプセル,,,,,,,
削除リスト,4229101D1ZZZ,【般】テガフール２０ｍｇ・ギメラシル・オテラシル配合顆粒,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１包（テガフール相当量）,,,,,,,
削除リスト,4229101D2ZZZ,【般】テガフール２５ｍｇ・ギメラシル・オテラシル配合顆粒,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１包（テガフール相当量）,,,,,,,
削除リスト,4413004C2ZZZ,【般】メキタジン小児用細粒０．６％,メキタジン,０．６％１ｇ,,,,,,,
削除リスト,4419005Q1ZZZ,【般】シプロヘプタジン塩酸塩シロップ０．０４％,シプロヘプタジン塩酸塩水和物,０．０４％１０ｍＬ,,,,,,,
削除リスト,4419008F1ZZZ,【般】クレマスチン錠１ｍｇ,クレマスチンフマル酸塩,１ｍｇ１錠,,,,,,,
削除リスト,4420002F1ZZZ,【般】ブシラミン錠１００ｍｇ,ブシラミン,１００ｍｇ１錠,,,,,,,
削除リスト,4420002F2ZZZ,【般】ブシラミン錠５０ｍｇ,ブシラミン,５０ｍｇ１錠,,,,,,,
削除リスト,4490002C1ZZZ,【般】トラニラスト細粒１０％,トラニラスト,１０％１ｇ,,,,,,,
削除リスト,4490010N1ZZZ,【般】イブジラスト徐放カプセル１０ｍｇ,イブジラスト,１０ｍｇ１カプセル,,,,,,,
削除リスト,4490011R1ZZZ,【般】ペミロラストＫシロップ用０．５％,ペミロラストカリウム,０．５％１ｇ,,,,,,,
削除リスト,4490012F1ZZZ,【般】オザグレル塩酸塩錠１００ｍｇ,オザグレル塩酸塩水和物,１００ｍｇ１錠,,,,,,,
削除リスト,4490012F2ZZZ,【般】オザグレル塩酸塩錠２００ｍｇ,オザグレル塩酸塩水和物,２００ｍｇ１錠,,,,,,,
削除リスト,4490013M1ZZZ,【般】エメダスチンフマル酸塩カプセル１ｍｇ,エメダスチンフマル酸塩,１ｍｇ１カプセル,,,,,,,
削除リスト,4490013M2ZZZ,【般】エメダスチンフマル酸塩カプセル２ｍｇ,エメダスチンフマル酸塩,２ｍｇ１カプセル,,,,,,,
削除リスト,4490016M1ZZZ,【般】スプラタストトシル酸塩カプセル５０ｍｇ,スプラタストトシル酸塩,５０ｍｇ１カプセル,,,,,,,
削除リスト,4490016M2ZZZ,【般】スプラタストトシル酸塩カプセル１００ｍｇ,スプラタストトシル酸塩,１００ｍｇ１カプセル,,,,,,,
削除リスト,6113001B1ZZZ,【般】バンコマイシン塩酸塩散５００ｍｇ,バンコマイシン塩酸塩,５００ｍｇ１瓶,,,,,,,
削除リスト,6131001C1ZZZ,【般】アモキシシリン細粒１０％,アモキシシリン水和物,１００ｍｇ１ｇ,,,,,,,
削除リスト,6131001F2ZZZ,【般】アモキシシリン錠２５０ｍｇ,アモキシシリン水和物,２５０ｍｇ１錠,,,,,,,
削除リスト,6131001M1ZZZ,【般】アモキシシリンカプセル１２５ｍｇ,アモキシシリン水和物,１２５ｍｇ１カプセル,,,,,,,
削除リスト,6131001M2ZZZ,【般】アモキシシリンカプセル２５０ｍｇ,アモキシシリン水和物,２５０ｍｇ１カプセル,,,,,,,
削除リスト,6132002E2ZZZ,【般】セファレキシン複合顆粒５０％,セファレキシン,５００ｍｇ１ｇ,,,,,,,
削除リスト,6132002M2ZZZ,【般】セファレキシンカプセル２５０ｍｇ,セファレキシン,２５０ｍｇ１カプセル,,,,,,,
